gpi,time,sm
2369271,2010-06-06 09:35:24.374999,44.51
2369271,2010-06-07 20:39:48.750001,35.85
2369271,2010-06-08 08:53:58.123990,23.84
2369271,2010-06-08 20:18:59.999020,16.869999
2369271,2010-06-10 09:52:31.874998,40.53
2369275,2010-06-01 09:38:56.249005,36.07
2369275,2010-06-01 19:23:58.123990,9.2699995
2369275,2010-06-02 20:43:22.499998,16.8
2369275,2010-06-03 20:22:33.749982,24.72
2369275,2010-06-04 08:36:43.125017,20.939999
2369275,2010-06-05 09:56:01.874020,34.26
2369275,2010-06-06 09:35:24.374999,37.75
2369275,2010-06-07 20:39:48.750001,33.969997
2369275,2010-06-08 20:18:59.999020,18.9
2369275,2010-06-10 09:52:30.000013,40.45
2369279,2010-06-01 09:38:54.374986,29.609999
2369279,2010-06-01 19:23:56.249005,1.38
2369279,2010-06-02 20:43:22.499998,11.58
2369279,2010-06-03 20:22:31.874998,27.97
2369279,2010-06-04 08:36:43.125017,22.199999
2369279,2010-06-05 09:56:01.874020,35.91
2369279,2010-06-06 09:35:24.374999,30.32
2369279,2010-06-07 20:39:48.750001,44.35
2369279,2010-06-08 20:18:59.999020,23.59
2369279,2010-06-10 09:52:30.000013,40.629997
2369283,2010-06-01 09:38:54.374986,20.55
2369283,2010-06-01 19:23:56.249005,0.0
2369283,2010-06-02 20:43:22.499998,7.2
2369283,2010-06-03 20:22:31.874998,37.41
2369283,2010-06-04 08:36:41.248986,27.939999
2369283,2010-06-05 09:56:00.000000,37.53
2369283,2010-06-06 09:35:22.500014,33.84
2369283,2010-06-07 20:39:48.750001,61.609997
2369283,2010-06-08 20:18:59.999020,29.029999
2369283,2010-06-10 09:52:30.000013,42.64
2369287,2010-06-01 09:38:54.374986,18.17
2369287,2010-06-01 19:23:58.123990,0.0
2369287,2010-06-02 20:43:20.625014,15.719999
2369287,2010-06-03 20:22:31.874998,48.03
2369287,2010-06-04 08:36:41.248986,31.74
2369287,2010-06-05 09:56:00.000000,41.89
2369287,2010-06-06 09:35:22.500014,38.129997
2369287,2010-06-07 20:39:48.750001,76.06
2369287,2010-06-08 20:18:58.125000,34.27
2369287,2010-06-10 09:52:28.124988,44.2
2369291,2010-06-01 09:38:52.500001,12.469999
2369291,2010-06-03 20:22:31.874998,56.629997
2369291,2010-06-04 08:36:41.248986,28.4
2369291,2010-06-05 09:55:58.125016,34.78
2369291,2010-06-06 09:35:22.500014,33.62
2369291,2010-06-07 20:39:48.750001,76.43
2369291,2010-06-08 20:18:58.125000,31.58
2369291,2010-06-10 09:52:28.124988,34.51
2369295,2010-06-01 09:38:52.500001,14.17
2369295,2010-06-03 20:22:31.874998,63.539997
2369295,2010-06-04 08:36:41.248986,35.53
2369295,2010-06-05 09:55:58.125016,31.359999
2369295,2010-06-06 09:35:20.623983,26.15
2369295,2010-06-07 20:39:46.875016,75.53
2369295,2010-06-08 20:18:58.125000,28.039999
2369295,2010-06-10 09:52:28.124988,34.43
2369299,2010-06-01 09:38:50.625016,13.5199995
2369299,2010-06-01 19:23:54.374986,
2369299,2010-06-03 20:22:30.000013,67.02
2369299,2010-06-04 08:36:41.248986,40.469997
2369299,2010-06-05 09:55:58.125016,26.789999
2369299,2010-06-06 09:35:20.623983,18.84
2369299,2010-06-07 20:39:46.875016,71.619995
2369299,2010-06-08 20:18:58.125000,21.49
2369299,2010-06-10 09:52:26.250003,30.25
2369303,2010-06-01 09:38:50.625016,16.109999
2369303,2010-06-01 19:23:52.500001,0.0
2369303,2010-06-03 20:22:30.000013,71.58
2369303,2010-06-04 08:36:41.248986,44.07
2369303,2010-06-05 09:55:56.249990,26.939999
2369303,2010-06-06 09:35:20.623983,20.109999
2369303,2010-06-07 20:39:46.875016,65.369995
2369303,2010-06-08 20:18:58.125000,23.05
2369303,2010-06-10 09:52:26.250003,31.89
2369307,2010-06-01 09:38:50.625016,15.71
2369307,2010-06-01 19:23:52.500001,0.0
2369307,2010-06-03 20:22:30.000013,70.95
2369307,2010-06-04 08:36:39.375008,42.79
2369307,2010-06-05 09:55:56.249990,26.849998
2369307,2010-06-06 09:35:18.750004,21.55
2369307,2010-06-07 20:39:46.875016,55.76
2369307,2010-06-08 20:18:58.125000,25.76
2369307,2010-06-10 09:52:24.374012,37.32
2369311,2010-06-01 09:38:48.749991,18.17
2369311,2010-06-01 19:23:52.500001,0.0
2369311,2010-06-03 20:22:30.000013,71.799995
2369311,2010-06-04 08:36:39.375008,44.0
2369311,2010-06-06 09:35:18.750004,24.07
2369311,2010-06-07 20:39:46.875016,46.5
2369311,2010-06-08 20:18:56.250016,30.689999
2369311,2010-06-10 09:52:24.374012,40.77
2369315,2010-06-01 09:38:48.749991,19.73
2369315,2010-06-01 19:23:50.625016,0.0
2369315,2010-06-03 20:22:30.000013,73.5
2369315,2010-06-04 08:36:39.375008,47.329998
2369315,2010-06-06 09:35:18.750004,22.23
2369315,2010-06-08 20:18:56.250016,32.12
2369315,2010-06-10 09:52:24.374012,41.989998
2369319,2010-06-01 09:38:48.749991,25.439999
2369319,2010-06-01 19:23:50.625016,2.96
2369319,2010-06-02 19:03:13.124990,43.329998
2369319,2010-06-03 20:22:28.124988,80.77
2369319,2010-06-04 08:36:39.375008,59.859997
2369319,2010-06-06 09:35:16.875019,22.609999
2369319,2010-06-08 20:18:56.250016,30.34
2369319,2010-06-10 09:52:22.499993,40.69
2369323,2010-06-01 09:38:46.875007,32.55
2369323,2010-06-01 19:23:50.625016,15.99
2369323,2010-06-02 19:03:13.124990,58.309998
2369323,2010-06-03 20:22:28.124988,90.53
2369323,2010-06-04 08:36:39.375008,69.439995
2369323,2010-06-06 09:35:16.875019,29.65
2369323,2010-06-08 20:18:56.250016,28.439999
2369323,2010-06-10 09:52:22.499993,32.34
2369327,2010-06-01 09:38:46.875007,29.849998
2369327,2010-06-01 19:23:48.749991,15.219999
2369327,2010-06-02 19:03:13.124990,59.96
2369327,2010-06-03 20:22:28.124988,84.54
2369327,2010-06-04 08:36:39.375008,64.54
2369327,2010-06-06 09:35:14.999994,28.88
2369327,2010-06-08 20:18:56.250016,17.609999
2369327,2010-06-10 09:52:20.625009,23.06
2369331,2010-06-01 09:38:46.875007,30.57
2369331,2010-06-01 19:23:48.749991,17.98
2369331,2010-06-02 19:03:11.250005,52.8
2369331,2010-06-03 20:22:28.124988,70.689995
2369331,2010-06-04 08:36:37.499983,56.449997
2369331,2010-06-06 09:35:14.999994,29.08
2369331,2010-06-08 20:18:54.374990,13.79
2369331,2010-06-10 09:52:20.625009,21.84
2369335,2010-06-01 09:38:44.999016,29.15
2369335,2010-06-01 19:23:46.875007,20.02
2369335,2010-06-02 19:03:11.250005,49.32
2369335,2010-06-03 20:22:28.124988,64.17
2369335,2010-06-04 08:36:37.499983,54.85
2369335,2010-06-06 09:35:14.999994,28.119999
2369335,2010-06-08 20:18:54.374990,11.04
2369339,2010-06-01 09:38:44.999016,22.82
2369339,2010-06-01 19:23:46.875007,17.19
2369339,2010-06-02 19:03:09.374980,46.899998
2369339,2010-06-03 20:22:28.124988,56.91
2369339,2010-06-04 08:36:37.499983,53.5
2369339,2010-06-06 09:35:13.125009,26.289999
2369339,2010-06-08 20:18:54.374990,7.5099998
2373617,2010-06-01 19:24:11.250010,
2373617,2010-06-02 20:43:28.124993,0.0
2373617,2010-06-03 08:57:35.625003,0.0
2373617,2010-06-04 08:36:45.000002,11.349999
2373617,2010-06-05 09:56:11.249990,0.0
2373617,2010-06-05 19:41:16.874984,0.0
2373617,2010-06-07 20:39:56.249981,19.13
2373617,2010-06-08 08:54:01.875006,12.889999
2373617,2010-06-10 09:52:39.375017,20.23
2373621,2010-06-01 19:24:09.374020,0.0
2373621,2010-06-02 20:43:28.124993,0.0
2373621,2010-06-03 08:57:33.749012,4.35
2373621,2010-06-04 08:36:45.000002,19.8
2373621,2010-06-05 09:56:11.249990,4.94
2373621,2010-06-05 19:41:16.874984,0.0
2373621,2010-06-07 20:39:54.373990,28.05
2373621,2010-06-08 08:54:01.875006,21.9
2373621,2010-06-10 09:52:39.375017,25.449999
2373657,2010-06-01 09:38:58.123990,13.49
2373657,2010-06-01 19:24:03.749990,0.0
2373657,2010-06-02 20:43:26.250009,0.0
2373657,2010-06-03 08:57:31.874993,36.48
2373657,2010-06-03 20:22:37.498987,7.81
2373657,2010-06-04 08:36:43.125017,18.13
2373657,2010-06-05 09:56:03.750010,14.679999
2373657,2010-06-05 19:41:11.249990,0.0
2373657,2010-06-07 20:39:52.499005,29.16
2373657,2010-06-08 08:53:58.123990,20.869999
2373657,2010-06-10 09:52:33.749982,30.369999
2373661,2010-06-01 09:38:56.249005,21.24
2373661,2010-06-01 19:24:03.749990,0.0
2373661,2010-06-02 20:43:26.250009,0.0
2373661,2010-06-03 20:22:35.625008,17.0
2373661,2010-06-04 08:36:43.125017,23.06
2373661,2010-06-05 09:56:03.750010,22.31
2373661,2010-06-05 19:41:09.375005,0.0
2373661,2010-06-07 20:39:52.499005,37.03
2373661,2010-06-08 08:53:58.123990,23.06
2373661,2010-06-10 09:52:31.874998,37.26
2373665,2010-06-01 09:38:56.249005,29.22
2373665,2010-06-01 19:24:01.875006,1.27
2373665,2010-06-02 20:43:24.374983,5.02
2373665,2010-06-03 20:22:35.625008,17.289999
2373665,2010-06-04 08:36:41.248986,32.54
2373665,2010-06-05 09:56:01.874020,27.71
2373665,2010-06-05 19:41:09.375005,0.0
2373665,2010-06-07 20:39:52.499005,42.79
2373665,2010-06-08 08:53:58.123990,27.099998
2373665,2010-06-10 09:52:31.874998,39.399998
2373669,2010-06-01 09:38:56.249005,36.32
2373669,2010-06-01 19:24:01.875006,14.12
2373669,2010-06-02 20:43:24.374983,21.449999
2373669,2010-06-03 20:22:35.625008,20.32
2373669,2010-06-04 08:36:41.248986,36.6
2373669,2010-06-05 09:56:01.874020,28.34
2373669,2010-06-06 09:35:24.374999,47.48
2373669,2010-06-07 20:39:52.499005,43.629997
2373669,2010-06-08 08:53:58.123990,29.929998
2373669,2010-06-10 09:52:31.874998,38.92
2373673,2010-06-01 09:38:54.374986,37.04
2373673,2010-06-01 19:23:59.999981,15.089999
2373673,2010-06-02 20:43:24.374983,28.66
2373673,2010-06-03 20:22:35.625008,25.0
2373673,2010-06-04 08:36:41.248986,33.51
2373673,2010-06-05 09:56:01.874020,31.92
2373673,2010-06-06 09:35:24.374999,50.2
2373673,2010-06-07 20:39:50.624986,42.79
2373673,2010-06-08 08:53:56.249005,31.109999
2373673,2010-06-10 09:52:30.000013,41.67
2373677,2010-06-01 09:38:54.374986,43.23
2373677,2010-06-01 19:23:59.999981,16.5
2373677,2010-06-02 20:43:24.374983,29.26
2373677,2010-06-03 20:22:35.625008,30.39
2373677,2010-06-04 08:36:41.248986,31.07
2373677,2010-06-05 09:56:00.000000,38.29
2373677,2010-06-06 09:35:22.500014,47.559998
2373677,2010-06-07 20:39:50.624986,42.379997
2373677,2010-06-08 08:53:56.249005,36.09
2373677,2010-06-08 20:19:01.875010,22.619999
2373677,2010-06-10 09:52:30.000013,50.19
2373681,2010-06-01 09:38:54.374986,39.829998
2373681,2010-06-01 19:23:59.999981,8.0199995
2373681,2010-06-02 20:43:24.374983,20.85
2373681,2010-06-03 20:22:33.749982,25.97
2373681,2010-06-04 08:36:41.248986,21.539999
2373681,2010-06-05 09:56:00.000000,37.34
2373681,2010-06-06 09:35:22.500014,38.629997
2373681,2010-06-07 20:39:50.624986,38.85
2373681,2010-06-08 20:19:01.875010,21.67
2373681,2010-06-10 09:52:30.000013,46.92
2373685,2010-06-01 09:38:52.500001,31.88
2373685,2010-06-01 19:23:58.123990,0.0
2373685,2010-06-02 20:43:24.374983,13.42
2373685,2010-06-03 20:22:33.749982,26.17
2373685,2010-06-04 08:36:41.248986,22.81
2373685,2010-06-05 09:56:00.000000,40.03
2373685,2010-06-06 09:35:22.500014,38.239998
2373685,2010-06-07 20:39:50.624986,51.789997
2373685,2010-06-08 20:19:01.875010,25.8
2373685,2010-06-10 09:52:28.124988,46.559998
2373689,2010-06-01 09:38:52.500001,24.73
2373689,2010-06-01 19:23:58.123990,0.0
2373689,2010-06-02 20:43:24.374983,9.28
2373689,2010-06-03 20:22:33.749982,28.8
2373689,2010-06-04 08:36:39.375008,28.99
2373689,2010-06-05 09:55:58.125016,42.79
2373689,2010-06-06 09:35:20.623983,42.879997
2373689,2010-06-07 20:39:50.624986,73.89
2373689,2010-06-08 20:19:01.875010,32.84
2373689,2010-06-10 09:52:28.124988,50.739998
2373693,2010-06-01 09:38:52.500001,23.34
2373693,2010-06-01 19:23:58.123990,0.0
2373693,2010-06-02 20:43:22.499998,13.219999
2373693,2010-06-03 20:22:33.749982,41.17
2373693,2010-06-04 08:36:39.375008,32.23
2373693,2010-06-05 09:55:58.125016,48.82
2373693,2010-06-06 09:35:20.623983,47.649998
2373693,2010-06-07 20:39:50.624986,89.35
2373693,2010-06-08 20:18:59.999020,39.559998
2373693,2010-06-10 09:52:26.250003,56.42
2373697,2010-06-01 09:38:50.625016,20.199999
2373697,2010-06-01 19:23:58.123990,0.0
2373697,2010-06-03 20:22:33.749982,51.289997
2373697,2010-06-04 08:36:39.375008,30.07
2373697,2010-06-05 09:55:56.249990,45.379997
2373697,2010-06-06 09:35:20.623983,41.76
2373697,2010-06-07 20:39:50.624986,91.939995
2373697,2010-06-08 20:18:59.999020,36.57
2373697,2010-06-10 09:52:26.250003,49.66
2373701,2010-06-01 09:38:50.625016,22.359999
2373701,2010-06-01 19:23:58.123990,0.0
2373701,2010-06-03 20:22:33.749982,58.629997
2373701,2010-06-04 08:36:39.375008,34.87
2373701,2010-06-05 09:55:56.249990,37.75
2373701,2010-06-06 09:35:18.750004,31.96
2373701,2010-06-07 20:39:48.750001,92.079994
2373701,2010-06-08 20:18:59.999020,34.1
2373701,2010-06-10 09:52:26.250003,45.27
2373705,2010-06-01 09:38:48.749991,19.84
2373705,2010-06-01 19:23:54.374986,0.0
2373705,2010-06-03 20:22:31.874998,60.87
2373705,2010-06-04 08:36:39.375008,37.01
2373705,2010-06-05 09:55:56.249990,29.96
2373705,2010-06-06 09:35:18.750004,23.05
2373705,2010-06-07 20:39:48.750001,88.71
2373705,2010-06-08 20:18:59.999020,29.279999
2373705,2010-06-10 09:52:24.374012,38.42
2373709,2010-06-01 09:38:48.749991,13.88
2373709,2010-06-01 19:23:54.374986,0.0
2373709,2010-06-03 20:22:31.874998,65.29
2373709,2010-06-04 08:36:39.375008,35.41
2373709,2010-06-05 09:55:54.375006,30.16
2373709,2010-06-06 09:35:18.750004,22.34
2373709,2010-06-07 20:39:48.750001,84.58
2373709,2010-06-08 20:18:59.999020,30.3
2373709,2010-06-10 09:52:24.374012,40.37
2373713,2010-06-01 09:38:48.749991,13.139999
2373713,2010-06-01 19:23:54.374986,0.0
2373713,2010-06-03 20:22:31.874998,69.96
2373713,2010-06-04 08:36:37.499983,36.68
2373713,2010-06-05 09:55:54.375006,35.29
2373713,2010-06-06 09:35:16.875019,25.31
2373713,2010-06-07 20:39:48.750001,79.67
2373713,2010-06-08 20:18:58.125000,35.63
2373713,2010-06-10 09:52:22.499993,48.489998
2373717,2010-06-01 09:38:46.875007,13.759999
2373717,2010-06-01 19:23:52.500001,0.0
2373717,2010-06-03 20:22:31.874998,67.689995
2373717,2010-06-04 08:36:37.499983,36.18
2373717,2010-06-06 09:35:16.875019,21.6
2373717,2010-06-08 20:18:58.125000,35.61
2373717,2010-06-10 09:52:22.499993,47.329998
2373721,2010-06-01 09:38:46.875007,18.07
2373721,2010-06-01 19:23:52.500001,0.0
2373721,2010-06-03 20:22:31.874998,66.28
2373721,2010-06-04 08:36:37.499983,39.739998
2373721,2010-06-06 09:35:16.875019,19.49
2373721,2010-06-08 20:18:58.125000,32.88
2373721,2010-06-10 09:52:22.499993,39.84
2373725,2010-06-01 09:38:46.875007,25.55
2373725,2010-06-01 19:23:52.500001,5.42
2373725,2010-06-02 19:03:14.999009,40.73
2373725,2010-06-03 20:22:30.000013,69.64
2373725,2010-06-04 08:36:37.499983,50.079998
2373725,2010-06-06 09:35:14.999994,15.82
2373725,2010-06-08 20:18:58.125000,25.73
2373725,2010-06-10 09:52:20.625009,32.91
2373729,2010-06-01 09:38:44.999016,29.58
2373729,2010-06-01 19:23:50.625016,17.869999
2373729,2010-06-02 19:03:14.999009,51.5
2373729,2010-06-03 20:22:30.000013,75.79
2373729,2010-06-04 08:36:37.499983,55.829998
2373729,2010-06-06 09:35:14.999994,21.18
2373729,2010-06-08 20:18:58.125000,18.89
2373729,2010-06-10 09:52:20.625009,24.56
2373733,2010-06-01 09:38:44.999016,30.23
2373733,2010-06-01 19:23:50.625016,20.75
2373733,2010-06-02 19:03:13.124990,56.449997
2373733,2010-06-03 20:22:30.000013,76.68
2373733,2010-06-04 08:36:37.499983,57.489998
2373733,2010-06-06 09:35:13.125009,26.93
2373733,2010-06-08 20:18:58.125000,14.38
2373733,2010-06-10 09:52:18.749983,21.47
2373737,2010-06-01 09:38:44.999016,30.14
2373737,2010-06-01 19:23:50.625016,22.66
2373737,2010-06-02 19:03:13.124990,52.42
2373737,2010-06-03 20:22:30.000013,65.53
2373737,2010-06-04 08:36:35.624998,54.579998
2373737,2010-06-06 09:35:13.125009,27.25
2373737,2010-06-08 20:18:56.250016,13.509999
2373737,2010-06-10 09:52:18.749983,21.38
2373741,2010-06-01 09:38:43.124997,25.51
2373741,2010-06-01 19:23:48.749991,19.75
2373741,2010-06-02 19:03:13.124990,50.76
2373741,2010-06-03 20:22:30.000013,59.91
237373L35:13.125a,2010-06-01 09:38:46.875007t shoul6-01 09:38:56.2490:35.6211,19.7de07t737310-06-01 09:3
23604675:56.2490:35.6211,19.7i7697,2013.1l9:35:13.144012,40.77
2369315,2010-06-0106-22:35.625074519.75
2373741,2010-06-02 19:19.35.625074519.75
2373741,2010-06-03 20:28:58.125074519.75
2373335,2010-06-04 08:36:604675:56,50.079998
2373725,2010-06-06 2048.7500045009,27.25
2373737,2010-06-08 206 09:35:200045009,27.25
11,19.7i7-08 0880:18:58.1239045009,27.25
2369315,2010-06-018:58 09:35:20799.0
2373661,2010-06--06-10 :43:264.9990799.0
2373661,2373693,3010-06-9:23:19990799.0
2373661,1,2010-06-05 09:56::52.5000799.0
2373661,,2010-06-06-02 19:279:23:54799.0
2373661,,22010-0685,20109:52:8.5000799.0
2373661,2373697,206-01 0:35:26.2500799.0
2373661,373657,2010-06-01 43:52.500799.0
2373661,9 19317,2010-06-046:36 09:35:20799.0
23736613741,2010406-04 0206-1:36:37.4997995.02
2373665,2010-0-06-10 8-06-021.4997995.02
2373662373693,3010-06-9:319:38:46.8797995.02
2373661,2010-06-05 09:5635:15.8797995.02
237366,2010-06-07 20:39:5:2-01 097995.02
237366,22010-06010-0609:570:18:56.2597995.02
2373662373697,206-01 0:336:36.8797995.02
237366373657,2010-06-01 509:52:397995.02
2373669 19317,206-10 :48 2061.4997995.02
237363741,2010406-04 020669:23:597999.02
2373665,2010-0-06-10 8-099:52:247999.02
2373662373693,3010-06-9: 20:28:46.8797999.02
2373661,2010-06-05 09:5623:50.6257999.02
237366,2010-06-07 20:39:51:11.2557999.02
237366,22010-06010-0609:56:6046757999.02
2373662373697,206-01 0:331:52.50079990
2373661,373657,2010-06-01 45:54.37579990
2373661,9 19317,206-10 :48416.874979990
2373661
2373657,2010-06-0165:20.6278071.58
2369303,201043.125a,2053:58.1238071.58
2369302373693,26-01 0:56:58.1238071.58
2369301,2010-06-05 09:56:58.1238071.58
236930,2010-06-07 20:39:7:09.3758071.58
236930,22010-06010-0609:722:31.80.6278071.58
2369302373697,206-01 0:319.:38:48.7478071.58
2369302369263,2010-06-01 0:44.9998071.58
2369309 19317,206-10 :4852:8.50008071.58
23693
2373657,2010-06-0138:44.9998077.58
2369303,201043.125a,2053.9998077.58
